Name,Rating,Review_count,Category,Sub_Category,Address,Latitude,Longitude
Toscano,4.3,2210,Italian,continental,"2nd Floor, Viha Forum, Hosur Rd",12.9348049,77.6113947
Toscano,4.2,4704,Italian,continental,"26/1, Dr Rajkumar Rd",13.0113262,77.5553361
Toscano,4.2,304,Italian,continental,Museum Rd,12.9750231,77.602904
Toscano,4.4,1238,Italian,continental,"Miraya Rose By UKN, Varthur Rd, near Shell Petrol Pump",12.9565086,77.7316705
Toscano,3,13,Italian,continental,"Shop no. 8, Kitchens@, 1, 14th Main Rd",12.9161893,77.6380188
Toscano,4.4,477,Italian,continental,"Toscano, Forum Shantiniketan ITPL, Whitefield Rd",12.9898579,77.7280759
Truffles,4.5,46169,Burger,Fast food,"Apex Building 93/A Ground Floor, A Wing, 4th B Cross Rd",12.9335313,77.6143168
Truffles,4.5,19980,Burger,Fast food,"307, K. P Square , Ground Floor, 100 Feet Rd",12.9808686,77.6405355
Truffles,4.5,18420,Burger,Fast food,"XJC2+M9M, 22, St Mark's Rd",12.9718226,77.6008918
Truffles,4.4,7208,Burger,Fast food,"408, 5th A Main Rd",13.0224868,77.6397821
Truffles,4.4,19312,Burger,Fast food,"84, 80 Feet Rd",13.0282518,77.5731127
Truffles,3.7,21,Burger,Fast food,"164, Cherry Ln, beside SOBHA JASMINE",12.9273121,77.6691018
Anand Sweets ,4.3,6122,Sweet shop,Dessert,"143/B, 60 Feet Rd",12.9371215,77.6195123
Anand Sweets ,4.5,40,Sweet shop,Dessert,"Anjanadri Heights, 34/2, 2nd Floor, Dickenson Rd",12.9806408,77.6134781
Anand Sweets ,4.3,5521,Sweet shop,Dessert,Whitefield Rd,12.9680718,77.7499484
Anand Sweets ,4.3,2873,Sweet shop,Dessert,"Door No: 1A/39, Shop No: 4 & 5, 27th Cross Rd, near Hotel Nandini",12.9306733,77.5811031
Anand Sweets ,4.2,3296,Sweet shop,Dessert,"81, Jayalakshmi Complex, Main Road 3rd E-F Cross Road near Kanti Sweet, Kammanahalli",13.0195735,77.6367086
Anand Sweets ,4.1,568,Sweet shop,Dessert,"No. 70, 21st Main Rd, opp. BDA Complex",12.9267102,77.564652
Anand Sweets ,4.3,10390,Sweet shop,Dessert,"14, Sarjapur - Marathahalli Rd, opp. Fire Station",12.9166095,77.6731834
Anand Sweets ,4.2,1756,Sweet shop,Dessert,"# 70, 1, MM Road",13.0005383,77.6147138
Anand Sweets ,4.2,2258,Sweet shop,Dessert,"Anjaneya Complex, Diamond District, 7 & 8, HAL Old Airport Rd, Near kodihalli",12.9600375,77.6450813
Anand Sweets ,4.2,2936,Sweet shop,Dessert,"8, Commercial Street",12.981655,77.609751
Anand Sweets ,4.3,5043,Sweet shop,Dessert,"Cave Temple Road Opposite Royal Meenakshi Mall, Cave Temple Rd",12.8766843,77.5956207
Anand Sweets ,3.5,26,Sweet shop,Dessert,21st Main Rd,12.9258084,77.564633
Anand Sweets ,1,2,Sweet shop,Dessert,"1078, 80 Feet Rd",12.9149134,77.5201188
Anand Sweets ,3.6,213,Sweet shop,Dessert,"metro pillar 207, kanakapura road, college, opposite Yellamma Dasappa Institute Of Technology",12.8823627,77.5466448
Apsara Ice Creams,4.4,121,Ice Cream,Dessert,"110/4, Venkata's Oak Wood Apartment, Ground Floor Commercial Shop No. 1, near Celebrity Classic Layout",12.8479304,77.6440872
Apsara Ice Creams,4.5,1053,Ice Cream,Dessert,"100/1B, 2nd Main Road, 10th Cross Rd",12.9821754,77.6385749
Apsara Ice Creams,4.4,834,Ice Cream,Dessert,"62, 7th cross, 24th Main Rd, near Chulha Chauki Da Dhabha",12.9121207,77.5864348
Apsara Ice Creams,4.5,660,Ice Cream,Dessert,"1065B, Vijay Mansion, 5th Cross Rd",12.8935406,77.610963
Apsara Ice Creams,4.5,519,Ice Cream,Dessert,"Shop No: 4, next Popeyes Chicken, 1st A Main Rd, opposite Naati Cafe",12.9363487,77.6155019
Apsara Ice Creams,4.4,1381,Ice Cream,Dessert,"126, 10th Main Rd, opposite Empire restaurant",12.9153351,77.6355673
Apsara Ice Creams,4.6,317,Ice Cream,Dessert,"141/1, Shop No. 7&8, Ground Floor, Sarjapur - Marathahalli Rd, beside HP Petrol bunk",12.8971331,77.7186901
Apsara Ice Creams,4.4,548,Ice Cream,Dessert,"No.1134, Shoba club house road",12.9284277,77.6717505
Apsara Ice Creams,4.5,662,Ice Cream,Dessert,"Shop No.4, S.H.R. Complex, Siddhapura, Varthur Rd",12.9561917,77.7297523
Apsara Ice Creams,4.3,133,Ice Cream,Dessert,"No. 609, Ground Floor, 80 Feet, 30th Main Rd",12.9226215,77.5602414
Apsara Ice Creams,4.4,115,Ice Cream,Dessert,"Shop no.1023, 1st Cross Ananthnagar Main Road, Daddy's Gdn Main Rd, near Vishal Mega Mart",12.8357333,77.6909428
Apsara Ice Creams,4.4,570,Ice Cream,Dessert,"No.2, Ground Floor, 15th A Cross Rd, opp. Coffee Board Park",13.0532452,77.6044172
Apsara Ice Creams,4.3,944,Ice Cream,Dessert,"72, Channasandra Main Rd",12.9045789,77.5214348
Apsara Ice Creams,4.2,61,Ice Cream,Dessert,Nagavarapalya Rd,12.9889983,77.6638062
Apsara Ice Creams,4.3,47,Ice Cream,Dessert,"278, First Cross, Opposite Ganesha Temple Thigalarapalya, Hoodi",12.9928471,77.7170154
Apsara Ice Creams,5,2,Ice Cream,Dessert,"#533, (Mighty Paws Restaurant Building) 2nd Main Road KPCL Layout, Kasavanahalli",12.9019222,77.6772356
Apsara Ice Creams,3.7,11,Ice Cream,Dessert,"Habitat 15 PG Building, No 201, 15th C Main, opp. Raj Kumar Park",13.0171743,77.6403577
Apsara Ice Creams,5,1,Ice Cream,Dessert,"Post, New, Hope Farm, #111/2, Government Polytechnic College Rd Kodugodi",12.9813616,77.7662391
Apsara Ice Creams,4.5,296,Ice Cream,Dessert,"84/B1, Sriram arcade, near Axis Bank, opposite Nitesh Flushing Meadows",13.012522,77.7625612
Apsara Ice Creams,4.6,570,Ice Cream,Dessert,"Shop No. G 8 & 9, Petra Complex, Hennur Main Rd",13.0624929,77.649511
Apsara Ice Creams,4.6,72,Ice Cream,Dessert,"Address-Shop No 5, Prabhavathi Complex, next to Dmart",12.8609266,77.7792282
Apsara Ice Creams,4.6,143,Ice Cream,Dessert,"15, 1st Floor, 1st A main road, MIG Yelahanka New Town",13.0953921,77.5831307
Apsara Ice Creams,0,,Ice Cream,Dessert,"BCIT Outdoor Food Court Podium Bhartiya City, Thanisandra Main Rd",13.0836355,77.6400268
ASHA SWEET CENTER,4.2,1374,Sweet shop,Dessert,"13, 1st Main Road, club ave road",12.966836,77.5438562
ASHA SWEET CENTER,4.2,2149,Sweet shop,Dessert,"CA-37, 24th Main Rd",12.9131942,77.5859363
ASHA SWEET CENTER,4.2,2188,Sweet shop,Dessert,,12.9781972,77.6399181
ASHA SWEET CENTER,4.2,1715,Sweet shop,Dessert,"37, G1, G2 Bosco Court",12.9453328,77.5710709
ASHA SWEET CENTER,4.3,3902,Sweet shop,Dessert,"90, 2nd Temple Street, 10th Cross Rd, near Asha Food Camp",13.0007187,77.5723952
ASHA SWEET CENTER,4.3,2057,Sweet shop,Dessert,"S No 337/, F N, 30A, 10th Cross Rd",13.0040488,77.5512578
ASHA SWEET CENTER,4.3,1965,Sweet shop,Dessert,"Near, #52, 50, 59th Cross Rd",12.9877656,77.5543814
ASHA SWEET CENTER,4,602,Sweet shop,Dessert,"44, Magadi Main Rd, near Jaimurni",12.9784591,77.542267
ASHA SWEET CENTER,4.3,855,Sweet shop,Dessert,,13.0636756,77.5892181
ASHA SWEET CENTER,4.3,1130,Sweet shop,Dessert,"#2294, 16th B Cross Rd, near Bus Stand",13.0953508,77.5795085
ASHA SWEET CENTER,4.4,70,Sweet shop,Dessert,2nd Temple Street,13.0008058,77.5723864
ASHA SWEET CENTER,4.1,41,Sweet shop,Dessert,40,13.0237981,77.5375122
ASHA SWEET CENTER,4.3,310,Sweet shop,Dessert,1145,12.9152092,77.5205467
ASHA SWEET CENTER,3,2,Sweet shop,Dessert,"53/1, Dodda Kannahalli, Carmelaram Post, Sarjapur Main Rd",12.9091439,77.6877007
ASHA SWEET CENTER,4.3,57,Sweet shop,Dessert,2,13.0251565,77.5931445
Amma's Pastries,4.3,258,Bakery and Cake Shop,Dessert,"Opp ASHA Sweets, 10th Cross Road, First",13.0042717,77.5512797
Banchharam Sweets,4,687,Sweet shop,Dessert,"Koramangala 7th Block, Koramangala Layout",12.936554,77.61443
Banchharam Sweets,4.1,569,Sweet shop,Dessert,"Delmia Office, 1st Main Rd",12.906003,77.595078
Banchharam Sweets,4,397,Sweet shop,Dessert,"No 114, 5th Cross,Cambridge Layout,Ulsoor, Shirdi Sai Baba Mandir Rd",12.9699563,77.6309513
Banchharam Sweets,4,1277,Sweet shop,Dessert,"No. 60, Venkateshwara Building, Varthur Main Road, Marathahalli, near Indian Oil Petrol Pump",12.9556416,77.6915708
Banchharam Sweets,0,,Sweet shop,Dessert,153 1st Main Road 3rd Block Koramangala 1A Block Koramangala 3 Block,12.9362994,77.6296647
Biggies Burger ,4.1,798,Burger,Fast food,"447, Ground Floor, 17th Cross Rd",12.9123047,77.6421565
Biggies Burger ,4.2,403,Burger,Fast food,"#48, 2nd Cross St",12.8455868,77.682733
Biggies Burger ,4.5,244,Burger,Fast food,"Sy No 10, Yelenahalli, Village, Begur Hobli, Akshyanagar Bangalore, Bommanahalli , B.B.M.P South, Karnataka-560068",12.8761289,77.6159263
Biggies Burger ,4,472,Burger,Fast food,"65/2, MV Complex, Kaikondrahalli, Carmelaram Post, Varthur Hobli, Sarjapur - Marathahalli Rd",12.9132019,77.6798193
Biggies Burger ,4.5,917,Burger,Fast food,Church St,12.9755966,77.6028605
Biggies Burger ,5,1,Burger,Fast food,"No 578, 60 Feet Rd",12.935601,77.6221563
Biggies Burger ,4.9,26,Burger,Fast food,"Shop No.253, 6th Main, 7th Cross Rd, opp. Peter England showroom",12.9137174,77.6058399
Biggies Burger ,3.7,55,Burger,Fast food,"119, Dayanand Sagar College Rd, Teachers Colony, Bendre Nagar, Dayanand Sagar College Rd",12.9105161,77.5667335
Biggies Burger ,4.6,21,Burger,Fast food,"1260, 9th Cross Rd, opp. sangeetha mobiles",12.835057,77.6938102
Biggies Burger ,4.6,1272,Burger,Fast food,"AVALON ARCADE, #313/314, AECS B BLOCK, KUNDALAHALLI MAHADEVPURA, BANGALORE , Mahadevapura , B.B.M.P East",12.9663464,77.7140805
Biggies Burger ,5,16,Burger,Fast food,"1, Sarjapur - Marathahalli Rd",12.9030062,77.7043897
Biggies Burger ,4.5,473,Burger,Fast food,"65 Gold plaza building, Coles road, Cleveland Rd",12.9951881,77.6142152
Biggies Burger ,4.5,1209,Burger,Fast food,"No. 2116 (BBMP #12), 4th Cross, CMR Road, HRBR Layout 2nd Block Kalyan Nagar, Bangalore, Hebbala, B.B.M.P, North",13.0216653,77.6399916
Biggies Burger ,4.4,296,Burger,Fast food,"B.B.M.P East, Surya Shell Heights, Khata No. 2716/2535/3B/3C 3D & Old Kiata Nu. 2722/4D, 271/2535/3C, 3D, Situated opp Owners Court Kasavanahalli, Varthur, Hobli",12.8998756,77.675266
Biggies Burger ,4.5,28,Burger,Fast food,"Sy No 132/2, Shree Ananthanagar Phase II, Kammasandra Village Attibele Hobli, Anekal",12.8352551,77.6936699
Biggies Burger ,4.8,163,Burger,Fast food,"1198/A, Ground Floor, AVR Complex, Sy No. 54/01,Uttarahalli Kengeri Main Road Channasandra, Rajarajeshwari Nagar, Bangalore R R Nagara, B.B",12.9036389,77.5140733
Biggies Burger ,4.6,166,Burger,Fast food,"Shop No. 19, Sy.No 46, SH35, Natura Walk, Yamare Village Sarjapur Hobli, Anekal Taluk, Yamare, Anekal",12.8747895,77.7665619
Biggies Burger ,4.7,199,Burger,Fast food,"Sy. No 38, Doddanna layout, Ground floor, MD Complex, Andrahalli Main Rd",13.0029144,77.4881666
Biggies Burger ,4.6,268,Burger,Fast food,"M.P East, CKR Complex, B Block, Shop No. G1 & G2 Sy No. 122/2, B.B",13.0127775,77.762639
Biggies Burger ,2,1,Burger,Fast food,"4, 10th A Main Rd",13.0697604,77.5039399
Biggies Burger ,4.7,132,Burger,Fast food,"17, Sri Sai Layout, Bagalur Cross, near Reva University Circle",13.1221094,77.6308661
 cafe Noir,4.2,2895,coffee,cafe,"UB City, Unit No 206, The Collection, No 24, Vittal Mallya Rd",12.9717869,77.5960995
cafe Noir,3.5,394,coffee,cafe,"26/1, Dr Rajkumar Rd",13.0114086,77.5551816
cafe Noir,4,1030,coffee,cafe,XMXW+3CX,12.9977287,77.6960948
cafe Noir,4.1,165,coffee,cafe,"8a, RMZ Ecoworld Rd",12.9208371,77.6851082
cafe Noir,4.2,283,coffee,cafe,"3275, 1st Floor, 12th Main Rd",12.9700076,77.6362704
cafe Noir,4.2,39,coffee,cafe,"Cunningham Hallmark, 35, Cunningham Rd, opp. Sweet Chariot",12.986607,77.5950491
cafe Noir,4.3,27,coffee,cafe,"Unit No.01, Lower Ground Floor, No.19/2 CTS 2, Global Malls, Gopalapuram, Mysore, Road",12.9812566,77.5631224
cafe Noir,4,86,coffee,cafe,"414, 5th Main Rd",13.0228617,77.6397862
cafe Noir,3.8,37,coffee,cafe,"#10/4, 1st Main Road 1st Cross, Chikkadugodi,, DRC Post, Tavarekere Main Rd, near State Bank",12.9286927,77.6102022
cafe Noir,4,1,coffee,cafe,"WJRF+99M, 6th B Cross Rd",12.94096,77.6234132
cafe Noir,4.9,2803,coffee,cafe,"Plot no 3, Khatha No 1178 Lakshmi Layout Main Road, Chikkabegur",12.8869347,77.6375877
Cakewala ,4.2,469,Bakery and Cake Shop,Dessert,"54/A, 24th Main Rd",12.9133351,77.5859054
Cakewala ,4.4,6989,Bakery and Cake Shop,Dessert,"461, 17th Cross Rd",12.9123855,77.6400399
Cakewala ,4.3,2786,Bakery and Cake Shop,Dessert,"26th Main, 33, 36th Cross Rd, beside SSMRV College",12.9231107,77.5932345
Cakewala ,4.3,2813,Bakery and Cake Shop,Dessert,"16, 11th Main Rd",12.9289933,77.586217
Cakewala ,3.9,23,Bakery and Cake Shop,Dessert,"#3, Kariappa Rd, Near K R Park",12.9401395,77.5755856
Cakewala ,4.6,10,Bakery and Cake Shop,Dessert,"365, Rabindranath Tagore Nagar Main Rd",13.0237469,77.5926349
Cakewala ,4.2,6,Bakery and Cake Shop,Dessert,Kanakapura Rd,12.7452094,77.4879078
California Burrito Mexican Grill ,4.2,2590,Mexican,continental,"Sri Avenue.23, 3rd B Cross, 60 feet, 12th Cross Rd",12.9674104,77.6366546
California Burrito Mexican Grill ,4.2,1690,Mexican,continental,"23 1st Main, Jyoti Nivas College Rd, opposite California Pizza Kitchen",12.9341816,77.616988
California Burrito Mexican Grill ,4.1,2647,Mexican,continental,"450, Outer Ring Rd",12.9061206,77.5903107
California Burrito Mexican Grill ,4.2,2980,Mexican,continental,"WJ6Q+656, 1669A, 14th Main Rd",12.9105543,77.6379519
California Burrito Mexican Grill ,4.4,360,Mexican,continental,"Gandhi Bazaar Main Rd, next to McDonalds",12.9472121,77.5690133
California Burrito Mexican Grill ,4.1,935,Mexican,continental,"Pyramid Food Court, Embassy Golf Links Business Park, 100 Feet Rd",12.9491971,77.643883
California Burrito Mexican Grill ,4,1436,Mexican,continental,"Unit No. 1EB, Ground Floor, Building No.3, East Wing, 77 Town Centre Off:, HAL Old Airport Rd",12.9491226,77.6905818
California Burrito Mexican Grill ,4.2,1628,Mexican,continental,"417, Bannerghatta Main Road Next to McDonalds, 19, opposite Reliance Mart",12.8911697,77.5986012
California Burrito Mexican Grill ,4.1,513,Mexican,continental,"3 Mantri Mall FC18, Sampige Rd",12.9918698,77.5708825
California Burrito Mexican Grill ,4.1,472,Mexican,continental,"Flavors Food Court, Bagmane Tech Park",12.9786552,77.6580139
California Burrito Mexican Grill ,4.5,46,Mexican,continental,"Food Court, RGA Tech Park",12.9011596,77.7050967
California Burrito Mexican Grill ,4.8,13,Mexican,continental,IBC KNOWLEDGE PARK,12.9326438,77.6031313
California Burrito Mexican Grill ,4.1,1235,Mexican,continental,"Cunningham Road Ground Floor, Next to McDonalds Sigma Mall",12.987962,77.5945845
California Burrito Mexican Grill ,4.4,36,Mexican,continental,"D Block Food Court, Embassy Tech Village",12.9273602,77.6921481
California Burrito Mexican Grill ,4,317,Mexican,continental,Ecospace Internal Rd,12.9264347,77.6805198
California Burrito Mexican Grill ,4,3,Mexican,continental,,12.9370244,77.6887786
California Burrito Mexican Grill ,4,306,Mexican,continental,"Shop No 3, RMZ Infinity mall, Benniganahalli, Old Madras Rd",12.994274,77.660719
California Burrito Mexican Grill ,4.1,712,Mexican,continental,"4th Floor, Assendas Park Square Mall, ITPL Main Rd",12.987097,77.7366958
California Burrito Mexican Grill ,3.9,1030,Mexican,continental,20/2 & 21,12.9256098,77.6869373
California Burrito Mexican Grill ,4,361,Mexican,continental,"Food Court, Orion Mall",13.0116555,77.5551222
California Burrito Mexican Grill ,4,308,Mexican,continental,"Food Court, BLOCK D1, E1 Building 1st Floor",13.0505906,77.6219972
California Burrito Mexican Grill ,4,504,Mexican,continental,,12.9816111,77.6968642
California Burrito Mexican Grill ,3.4,7,Mexican,continental,Pritech Rd,12.9214406,77.6813495
California Burrito Mexican Grill ,3.8,649,Mexican,continental,"12/1-12/2 Flipkart D Block Food Court, Embassy Tech Village Rd",12.9311017,77.6923105
California Burrito Mexican Grill ,4.1,728,Mexican,continental,"Esteem Mall, Kempapura Main Rd",13.0491557,77.5931134
California Burrito Mexican Grill ,4.6,90,Mexican,continental,Neeladri Rd,12.8392717,77.655716
California Burrito Mexican Grill ,4.8,11,Mexican,continental,Brigade Tech Gardens,12.9644671,77.718828
California Burrito Mexican Grill ,4.3,243,Mexican,continental,16 A Main Rd,13.0986354,77.5901347
California Burrito Mexican Grill ,4,4,Mexican,continental,WMJV+G2G,12.9313158,77.6925699
California Burrito Mexican Grill ,4,385,Mexican,continental,"Bagmane World Technology Center, Mahadevapura",12.9859457,77.694188
California Burrito Mexican Grill ,4.3,69,Mexican,continental,"No. 8, CPR Layout, 3rd I Cross",13.0166256,77.6346537
Chianti,4.4,4583,Italian,continental,"No 12,, 5th Block, Koramangala",12.933465,77.6219085
Chianti,4.4,5822,Italian,continental,"960, 12th Main Rd, near Gold Gym",12.9699611,77.6402246
Chianti,4.3,1805,Italian,continental,"Ramanashree Arcade, Ground Floor, Ashok Nagar Post, 18, Mahatma Gandhi Rd",12.9723397,77.6188268
Chianti,4.4,1090,Italian,continental,"Indiqube Edge, Ground Floor NO 571/630/6/4, SY NO 6/4 AMBALIPURA(V",12.9223813,77.6694357
Chianti,4.4,94,Italian,continental,"Ground Floor, Falcon City, Forum Mall, Cross Metro Station, Kanakapura Rd",12.8873914,77.5633937
Chianti,4.3,192,Italian,continental,"Azure, Ground floor, Bellary Rd, next to Godrej Apartments",13.0553644,77.5938582
Corner House icecreams,4.4,8979,Ice Cream,Dessert,"61, First Floor, 1st Main Rd",12.9362634,77.615153
Corner House icecreams,4.4,3367,Ice Cream,Dessert,"BBMP East, GK Complex, No 45/3, Residency Rd 1st Cross",12.9741857,77.6092971
Corner House icecreams,4.5,7032,Ice Cream,Dessert,"3265, 8th Cross Rd",12.9701059,77.6374444
Corner House icecreams,4.4,3209,Ice Cream,Dessert,"HSR, 1001, 9th Main Rd",12.911272,77.6350309
Corner House icecreams,4.3,6586,Ice Cream,Dessert,"9th Block, 1225, 26th Main Rd",12.917442,77.5931837
Corner House icecreams,4.4,7139,Ice Cream,Dessert,"#1666, TCK Enclave, 27th Main Rd",12.9099308,77.6517292
Corner House icecreams,4.4,1867,Ice Cream,Dessert,"4, Madras Bank Road, Lavelle Road",12.9729101,77.6004994
Corner House icecreams,4.4,5590,Ice Cream,Dessert,"532, 10th Main, 36th Cross Rd, next to Namdharis",12.9228749,77.5850139
Corner House icecreams,4.4,5513,Ice Cream,Dessert,"No. 10, Kanakapura Rd",12.9472382,77.5769779
Corner House icecreams,4.4,4277,Ice Cream,Dessert,"80 Feet Rd, opposite Café Coffee Day",13.0279596,77.5729169
Corner House icecreams,4.4,1771,Ice Cream,Dessert,"332, 3rd Cross Rd",12.9880667,77.5425262
Corner House icecreams,4.4,3221,Ice Cream,Dessert,"29/2, Nagappa Street, Circle",12.9886275,77.5771263
Corner House icecreams,4.3,3551,Ice Cream,Dessert,"1, 2nd Main Rd",13.0020771,77.661552
Corner House icecreams,4.3,2265,Ice Cream,Dessert,"7/5, Clarke Road, Richard's Park, Richard's Town, Frazer Town Area",13.0047408,77.6170635
Corner House icecreams,4.4,780,Ice Cream,Dessert,"107A, Prestige Plaza, Yelahanka New Town",13.0983772,77.5732116
Corner House icecreams,4.4,5775,Ice Cream,Dessert,"24 A Cross, 808/6-1, Krishna Rajendra Rd",12.9226134,77.5734624
Corner House icecreams,4.4,9581,Ice Cream,Dessert,"4C-614, 2nd A Cross Rd",13.0210405,77.6424924
Corner House icecreams,4.4,213,Ice Cream,Dessert,"97/2, 5th Main Rd",13.017331,77.6392457
Corner House icecreams,4.4,671,Ice Cream,Dessert,"64, 4th Cross, Bannerghatta Main Rd",12.8923726,77.5971081
Cream Stone,4.2,2865,Ice Cream,Dessert,"89, 17th Cross Rd",12.9124611,77.6385661
Cream Stone,4.3,7514,Ice Cream,Dessert,"90/3, Outer Ring Rd, opposite to Innovative Multiplex",12.950711,77.6998934
Cream Stone,4.2,2781,Ice Cream,Dessert,"Ground Floor, 489 1",12.9337306,77.6187583
Cream Stone,4.3,1429,Ice Cream,Dessert,"60, Maigandadeve Sreenivasa Mandir Road",13.0005164,77.6154716
Cream Stone,4.3,2388,Ice Cream,Dessert,"79, Ground Floor, Bhagyasri Complex, 80 Feet Road, New BEL Rd",13.0277873,77.5739928
Cream Stone,4.3,3,Ice Cream,Dessert,"No.79, 80 Feet Rd",13.0280481,77.5728174
Cream Stone,4,48,Ice Cream,Dessert,"3, Marathahalli - Sarjapur Outer Ring Rd",12.9316952,77.6877136
Cream Stone,4,4,Ice Cream,Dessert,"Mantri- Greens Apartment, 1, Sampige Rd",12.9919907,77.5703769
Cream Stone,3,19,Ice Cream,Dessert,90/3,13.008034,77.6989748
Cream Stone,4.2,2009,Ice Cream,Dessert,"Bus Stand, Plot no. 120, Ground floor, Export promotion & Industrial Park Ergotek Seating System Building, near BMPC Volvo",12.9768814,77.7256852
Cream Stone,4.3,506,Ice Cream,Dessert,"Miraya Rose, Benguluru",12.95674,77.7324178
Glen's Bakehouse,4.4,10098,Bakery and Cake Shop,Dessert,"24/1, Lavelle Road",12.9698289,77.597437
Glen's Bakehouse,4.1,3501,Bakery and Cake Shop,Dessert,"275/A, 9th Main Rd, near Jesus Call",12.9173919,77.5834785
Glen's Bakehouse,4.2,1568,Bakery and Cake Shop,Dessert,"23/1, Bannerghatta Main Road ASR Group Building",12.8858385,77.5965019
Glen's Bakehouse,4.2,9485,Bakery and Cake Shop,Dessert,"7A, Whitefield Rd",12.9672698,77.7498055
Glen's Bakehouse,4.3,3497,Bakery and Cake Shop,Dessert,"616, 80 Feet Rd",12.9377995,77.6262315
Glen's Bakehouse,4.3,12809,Bakery and Cake Shop,Dessert,"297, 100 Feet Rd, near Toit Pub",12.9791429,77.6406209
Glen's Bakehouse,4.3,1200,Bakery and Cake Shop,Dessert,"88, MGECHBS, 80 Feet Rd",13.0282325,77.5726735
Glen's Bakehouse,4.3,2345,Bakery and Cake Shop,Dessert,"426, 7th Main Rd",13.0225482,77.6434509
Glen's Bakehouse,4.2,1099,Bakery and Cake Shop,Dessert,"2337, SECTOR 1, HSR Layout 17th Cross, 24th Main Rd",12.9120511,77.6482887
Glen's Bakehouse,4.1,533,Bakery and Cake Shop,Dessert,"552, 60 Feet Rd",13.0627744,77.5871443
Glen's Bakehouse,4.4,1333,Bakery and Cake Shop,Dessert,"52, 4th and, Kempegowda Rd",12.9139077,77.5268405
Glen's Bakehouse,0,,Bakery and Cake Shop,Dessert,89,12.9899348,77.5372406
Hari Super Sandwich,4.3,11881,Sandwich,Fast food,"121/A, Jayanagar, 3rd Block, 8th Main Road",12.9328175,77.5825475
Hari Super Sandwich,4.2,2861,Sandwich,Fast food,"2, National High School Road",12.9491257,77.5748452
Hari Super Sandwich,4.3,836,Sandwich,Fast food,"1334, 41st Cross Rd",12.9185076,77.5920786
Hari Super Sandwich,4.1,884,Sandwich,Fast food,"608, 10th Main Rd",12.9281966,77.5852712
